Order_ID,Order_Date,Customer_name,Region,Sales_person,Product_category,Product_Name,Quantity,Unit_price,Discount,Revenue,Payment_method,Delivery_status
1508,17-06-2024,Akash Verma,East,Rahul,Electronics,Laptop,3,8495,0.1,25485,Cash,Delivered
1509,17-04-2024,Ravi Kumar,north,Anita,Furniture,Office Chair,2,50330,0.1,100660,Cash,Delivered
1510,21-03-2024,Pooja Singh,East,Rahul,Appliances,Mixer Grinder,6,33132,0.0,198792,Net Banking,Pending
1511,15-02-2024,Akash Verma,South,Neha,Furniture,Office Chair,5,40195,0.0,200975,Net Banking,Delivered
1512,06-06-2024,Sunil,West,Neha,Electronics,Headphones,2,21366,0.1,42732,Card,Pending
1513,21-05-2024,Ravi Kumar,West,Rahul,Furniture,Sofa Set,3,52292,0.0,156876,Upi,Pending
1514,15-03-2024,Sunil,East,Anita,Electronics,Mobile Phone,3,51921,0.0,155763,Upi,Pending
1515,23-05-2024,Ravi Kumar,North,Anita,Electronics,Keyboard,4,54259,0.0,217036,Upi,Delivered
1516,16-05-2024,Ravi Kumar,South,Rahul,Appliances,Mixer Grinder,1,39960,0.0,39960,Net Banking,Pending
1517,05-02-2024,Unknown,South,Neha,Appliances,Mixer Grinder,4,9019,0.1,36076,Net Banking,Delivered
1518,21-05-2024,Pooja Singh,South,Anita,Electronics,Headphones,6,54564,0.1,327384,Upi,Delivered
1519,26-03-2024,Sunil,East,Anita,Electronics,Power Bank,6,28988,0.1,173928,Cash,Pending
1520,02-06-2024,Pooja Singh,East,Suresh,Electronics,Mouse,4,29949,0.1,119796,Card,Pending
1521,04-04-2024,John Smith,South,Anita,Furniture,Sofa Set,2,4019,0.1,8038,Net Banking,Delivered
1522,28-03-2024,Pooja Singh,North,Rahul,Furniture,Sofa Set,1,13857,0.1,13857,Upi,Delivered
1523,13-06-2024,Meena Patel,North,Suresh,Home Decor,Table Lamp,5,23394,0.1,116970,Cash,Pending
1524,21-01-2024,Sunil,West,Suresh,Home Decor,Table Lamp,2,50479,0.0,100958,Net Banking,Pending
1525,14-03-2024,John Smith,north,Anita,Furniture,Sofa Set,4,19939,0.0,79756,Upi,Pending
1526,01-02-2024,John Smith,East,Amit,Furniture,Office Chair,5,53435,0.0,267175,Upi,Pending
1527,03-05-2024,Unknown,north,Suresh,Appliances,Mixer Grinder,3,24361,0.1,73083,Net Banking,Pending
1528,03-02-2024,Ravi Kumar,West,Rahul,Furniture,Office Chair,2,14845,0.1,29690,Card,Delivered
1529,04-08-2024,Unknown,West,Neha,Home Decor,Table Lamp,1,10146,0.1,10146,Card,Pending
1530,25-06-2024,Unknown,East,Suresh,Electronics,Keyboard,5,4392,0.0,21960,Upi,Pending
1531,19-01-2024,John Smith,West,Rahul,Furniture,Sofa Set,3,27550,0.1,82650,Upi,Pending
1532,16-01-2024,John Smith,north,Suresh,Electronics,Keyboard,5,54133,0.1,270665,Card,Delivered
1533,06-10-2024,Meena Patel,South,Anita,Furniture,Office Chair,5,6711,0.1,33555,Card,Pending
1534,27-04-2024,Meena Patel,West,Neha,Electronics,Mouse,1,26877,0.1,26877,Card,Pending
1535,16-05-2024,Akash Verma,East,Amit,Electronics,Power Bank,2,19144,0.1,38288,Upi,Pending
1536,14-02-2024,Sunil,South,Anita,Electronics,Smart Watch,1,35080,0.1,35080,Card,Delivered
1537,20-02-2024,Sunil,East,Neha,Electronics,Mobile Phone,4,53230,0.0,212920,Upi,Delivered
1538,01-04-2024,Akash Verma,East,Anita,Electronics,Laptop,1,49697,0.1,49697,Card,Delivered
1539,23-02-2024,Pooja Singh,East,Neha,Electronics,Laptop,1,4024,0.1,4024,Card,Delivered
1540,20-01-2024,John Smith,West,Suresh,Home Decor,Table Lamp,5,41422,0.1,207110,Upi,Delivered
1541,24-03-2024,Unknown,East,Suresh,Electronics,Power Bank,6,15770,0.1,94620,Upi,Pending
1542,13-05-2024,John Smith,North,Rahul,Electronics,Mobile Phone,2,50949,0.0,101898,Cash,Pending
1543,15-06-2024,Unknown,South,Neha,Furniture,Sofa Set,5,33325,0.0,166625,Card,Delivered
1544,26-05-2024,Unknown,West,Suresh,Appliances,Mixer Grinder,4,37223,0.0,148892,Card,Delivered
1545,29-06-2024,Ravi Kumar,North,Anita,Electronics,Smart Watch,1,3592,0.1,3592,Net Banking,Delivered
1546,16-06-2024,Unknown,South,Rahul,Electronics,Headphones,3,19303,0.1,57909,Card,Delivered
1547,14-03-2024,Akash Verma,North,Anita,Appliances,Mixer Grinder,5,38158,0.1,190790,Net Banking,Pending
1548,14-03-2024,Ravi Kumar,South,Anita,Appliances,Mixer Grinder,2,20313,0.0,40626,Upi,Delivered
1549,22-01-2024,Pooja Singh,South,Rahul,Electronics,Router,6,1916,0.1,11496,Cash,Delivered
1550,06-10-2024,Meena Patel,South,Neha,Furniture,Sofa Set,5,7239,0.1,36195,Net Banking,Delivered
1551,03-03-2024,Pooja Singh,north,Rahul,Electronics,Mouse,3,792,0.0,2376,Card,Pending
1552,05-04-2024,Akash Verma,South,Anita,Electronics,Smart Watch,4,28015,0.0,112060,Upi,Delivered
1553,05-04-2024,Sunil,West,Anita,Electronics,Headphones,2,25267,0.1,50534,Card,Pending
1554,31-03-2024,Akash Verma,East,Neha,Home Decor,Table Lamp,3,47426,0.0,142278,Upi,Pending
1555,26-02-2024,John Smith,West,Anita,Electronics,Mouse,4,4021,0.0,16084,Upi,Delivered
1556,05-01-2024,Ravi Kumar,West,Rahul,Electronics,Keyboard,3,5647,0.0,16941,Upi,Delivered
1557,26-04-2024,Sunil,East,Rahul,Electronics,Router,2,40514,0.1,81028,Cash,Pending
1558,31-05-2024,Pooja Singh,South,Suresh,Electronics,Laptop,3,23041,0.0,69123,Card,Pending
1559,05-07-2024,Meena Patel,South,Suresh,Electronics,Headphones,1,16224,0.1,16224,Upi,Delivered
1560,31-05-2024,Pooja Singh,South,Amit,Electronics,Keyboard,6,54530,0.1,327180,Net Banking,Delivered
1561,02-03-2024,Akash Verma,West,Neha,Electronics,Laptop,3,53544,0.1,160632,Upi,Delivered
1562,20-05-2024,Pooja Singh,West,Amit,Electronics,Laptop,5,27289,0.1,136445,Card,Pending
1563,05-06-2024,Sunil,West,Neha,Electronics,Headphones,6,53263,0.0,319578,Upi,Delivered
1564,29-05-2024,Akash Verma,South,Suresh,Electronics,Smart Watch,6,988,0.1,5928,Card,Delivered
1565,17-01-2024,Sunil,East,Amit,Electronics,Power Bank,6,44855,0.1,269130,Cash,Pending
1566,02-02-2024,Unknown,West,Rahul,Electronics,Mouse,5,18967,0.0,94835,Cash,Delivered
1567,27-06-2024,Akash Verma,East,Rahul,Furniture,Office Chair,2,34591,0.1,69182,Card,Pending
1568,26-02-2024,Sunil,South,Amit,Electronics,Mobile Phone,1,4515,0.0,4515,Upi,Delivered
1569,13-01-2024,Pooja Singh,East,Suresh,Electronics,Laptop,1,26869,0.1,26869,Card,Pending
1570,24-02-2024,Pooja Singh,West,Rahul,Electronics,Headphones,5,18480,0.1,92400,Card,Pending
1571,14-05-2024,Sunil,West,Anita,Appliances,Mixer Grinder,3,33431,0.0,100293,Card,Pending
1572,03-09-2024,Meena Patel,East,Amit,Electronics,Router,1,32107,0.1,32107,Upi,Delivered
1573,19-05-2024,Unknown,East,Suresh,Electronics,Smart Watch,4,32101,0.0,128404,Card,Delivered
1574,24-05-2024,John Smith,South,Amit,Furniture,Office Chair,5,4021,0.1,20105,Card,Pending
1575,06-02-2024,Sunil,West,Rahul,Electronics,Router,6,559,0.0,3354,Card,Delivered
1576,29-02-2024,Akash Verma,West,Rahul,Appliances,Mixer Grinder,4,8795,0.1,35180,Card,Pending
1577,30-05-2024,John Smith,West,Suresh,Electronics,Headphones,3,44940,0.1,134820,Upi,Delivered
1578,05-08-2024,Sunil,north,Anita,Electronics,Keyboard,5,45596,0.1,227980,Upi,Pending
1579,15-03-2024,John Smith,East,Anita,Electronics,Power Bank,6,9226,0.1,55356,Upi,Pending
1580,20-06-2024,John Smith,East,Anita,Furniture,Office Chair,3,53905,0.1,161715,Cash,Delivered
1581,19-06-2024,John Smith,West,Rahul,Appliances,Mixer Grinder,6,26785,0.1,160710,Net Banking,Delivered
1582,04-04-2024,Akash Verma,South,Neha,Electronics,Power Bank,2,19015,0.1,38030,Net Banking,Pending
1583,23-01-2024,Akash Verma,North,Neha,Electronics,Smart Watch,4,24604,0.1,98416,Cash,Delivered
1584,13-02-2024,John Smith,East,Rahul,Appliances,Mixer Grinder,3,11373,0.1,34119,Card,Delivered
1585,05-01-2024,Pooja Singh,West,Neha,Electronics,Laptop,1,27771,0.1,27771,Card,Delivered
1586,09-02-2024,Ravi Kumar,East,Amit,Electronics,Smart Watch,1,21674,0.0,21674,Card,Pending
1587,28-03-2024,Sunil,West,Neha,Electronics,Mouse,4,51519,0.0,206076,Card,Pending
1588,01-07-2024,Pooja Singh,South,Anita,Electronics,Mouse,5,34304,0.0,171520,Upi,Delivered
1589,05-02-2024,Pooja Singh,North,Suresh,Electronics,Laptop,1,9364,0.0,9364,Card,Delivered
1590,03-04-2024,Ravi Kumar,South,Amit,Furniture,Office Chair,2,28954,0.0,57908,Upi,Pending
1591,02-09-2024,Pooja Singh,East,Anita,Furniture,Office Chair,2,525,0.1,1050,Net Banking,Pending
1592,22-05-2024,John Smith,West,Amit,Electronics,Keyboard,4,19462,0.0,77848,Card,Delivered
1593,19-02-2024,Unknown,West,Suresh,Electronics,Headphones,2,24844,0.1,49688,Upi,Delivered
1594,05-06-2024,Unknown,South,Amit,Appliances,Mixer Grinder,1,21678,0.1,21678,Net Banking,Delivered
1595,01-08-2024,Ravi Kumar,north,Rahul,Electronics,Router,4,44873,0.1,179492,Upi,Delivered
1596,03-11-2024,Akash Verma,South,Suresh,Electronics,Laptop,5,27581,0.1,137905,Upi,Pending
1597,01-10-2024,Pooja Singh,North,Rahul,Electronics,Smart Watch,1,50472,0.1,50472,Cash,Pending
1598,14-03-2024,Pooja Singh,West,Neha,Electronics,Mobile Phone,2,43531,0.1,87062,Upi,Pending
1599,02-12-2024,Sunil,West,Rahul,Electronics,Power Bank,2,45330,0.1,90660,Card,Pending
1600,01-01-2024,Ravi Kumar,South,Suresh,Electronics,Smart Watch,6,34639,0.0,207834,Card,Delivered
1601,20-05-2024,John Smith,West,Rahul,Electronics,Smart Watch,3,1064,0.1,3192,Upi,Delivered
1602,30-04-2024,Meena Patel,East,Rahul,Electronics,Smart Watch,5,2842,0.0,14210,Card,Pending
1603,20-01-2024,Unknown,north,Anita,Electronics,Smart Watch,4,19009,0.0,76036,Card,Delivered
1604,13-04-2024,Ravi Kumar,South,Amit,Electronics,Router,1,38691,0.0,38691,Card,Pending
1605,14-05-2024,John Smith,South,Suresh,Home Decor,Table Lamp,4,45547,0.1,182188,Cash,Pending
1606,30-01-2024,Unknown,West,Neha,Electronics,Headphones,1,43719,0.1,43719,Card,Pending
1607,25-05-2024,Sunil,West,Neha,Electronics,Mouse,1,54609,0.1,54609,Cash,Pending
1608,22-03-2024,Sunil,West,Rahul,Electronics,Headphones,3,40463,0.1,121389,Card,Pending
1609,03-11-2024,Pooja Singh,West,Anita,Electronics,Mobile Phone,5,46740,0.0,233700,Card,Pending
1610,28-06-2024,John Smith,West,Amit,Electronics,Laptop,6,46508,0.1,279048,Upi,Delivered
1611,16-04-2024,Unknown,West,Amit,Home Decor,Table Lamp,1,1253,0.0,1253,Upi,Delivered
1612,03-09-2024,Akash Verma,North,Rahul,Electronics,Laptop,6,4879,0.1,29274,Net Banking,Delivered
1613,20-06-2024,John Smith,East,Rahul,Electronics,Smart Watch,5,21838,0.1,109190,Card,Pending
1614,06-07-2024,John Smith,North,Anita,Electronics,Keyboard,1,3884,0.1,3884,Upi,Delivered
1615,16-01-2024,John Smith,East,Amit,Furniture,Office Chair,2,18383,0.1,36766,Upi,Delivered
1616,06-05-2024,John Smith,West,Amit,Appliances,Mixer Grinder,2,8370,0.1,16740,Net Banking,Pending
1617,05-12-2024,Ravi Kumar,South,Rahul,Electronics,Headphones,6,53538,0.1,321228,Card,Delivered
1618,06-03-2024,Sunil,South,Suresh,Electronics,Smart Watch,2,26604,0.1,53208,Card,Pending
1619,03-11-2024,Sunil,West,Rahul,Furniture,Sofa Set,6,47253,0.0,283518,Card,Delivered
1620,26-03-2024,John Smith,South,Anita,Electronics,Keyboard,3,29685,0.1,89055,Card,Pending
1621,18-01-2024,Unknown,north,Amit,Electronics,Power Bank,4,8478,0.1,33912,Card,Delivered
1622,29-05-2024,Unknown,South,Rahul,Electronics,Power Bank,5,48725,0.0,243625,Card,Pending
1623,27-01-2024,Sunil,north,Rahul,Electronics,Power Bank,4,11844,0.0,47376,Card,Pending
1624,22-01-2024,Sunil,South,Anita,Electronics,Laptop,6,18713,0.0,112278,Cash,Pending
1625,06-02-2024,Pooja Singh,north,Rahul,Electronics,Headphones,6,46410,0.1,278460,Net Banking,Delivered
1626,19-06-2024,Unknown,East,Anita,Furniture,Sofa Set,3,53334,0.1,160002,Upi,Delivered
1627,18-01-2024,Meena Patel,North,Anita,Furniture,Sofa Set,6,39615,0.0,237690,Net Banking,Delivered
1628,21-01-2024,Akash Verma,East,Anita,Appliances,Mixer Grinder,6,37731,0.1,226386,Upi,Pending
1629,01-01-2024,Pooja Singh,North,Suresh,Appliances,Mixer Grinder,5,18812,0.0,94060,Card,Delivered
1630,01-05-2024,Unknown,West,Rahul,Furniture,Sofa Set,3,3721,0.1,11163,Upi,Pending
1631,19-05-2024,Meena Patel,North,Anita,Electronics,Router,4,39647,0.1,158588,Upi,Pending
1632,17-01-2024,Unknown,North,Rahul,Electronics,Smart Watch,6,50695,0.1,304170,Card,Pending
1633,04-01-2024,John Smith,West,Anita,Electronics,Smart Watch,1,36684,0.0,36684,Cash,Pending
1634,23-03-2024,Meena Patel,West,Amit,Electronics,Router,1,24698,0.0,24698,Upi,Delivered
1635,20-02-2024,Pooja Singh,South,Rahul,Electronics,Power Bank,2,21255,0.1,42510,Net Banking,Delivered
1636,07-05-2024,Ravi Kumar,East,Anita,Electronics,Keyboard,6,18921,0.1,113526,Card,Delivered
1637,18-02-2024,Pooja Singh,East,Rahul,Appliances,Mixer Grinder,4,24466,0.0,97864,Card,Pending
1638,06-03-2024,Sunil,West,Neha,Electronics,Power Bank,2,33327,0.1,66654,Upi,Delivered
1639,01-07-2024,Sunil,north,Neha,Electronics,Laptop,3,19902,0.0,59706,Upi,Pending
1640,05-09-2024,Ravi Kumar,South,Neha,Electronics,Keyboard,2,1317,0.1,2634,Upi,Pending
1641,19-01-2024,Pooja Singh,East,Amit,Home Decor,Table Lamp,1,54989,0.0,54989,Card,Delivered
1642,27-02-2024,Akash Verma,north,Neha,Electronics,Power Bank,5,29662,0.1,148310,Upi,Pending
1643,04-11-2024,Akash Verma,South,Rahul,Electronics,Router,2,41426,0.1,82852,Net Banking,Pending
1644,04-06-2024,Unknown,South,Anita,Electronics,Smart Watch,2,31750,0.1,63500,Card,Delivered
1645,18-02-2024,Pooja Singh,North,Neha,Furniture,Office Chair,1,9074,0.0,9074,Cash,Pending
1646,29-01-2024,John Smith,north,Anita,Electronics,Mobile Phone,2,47735,0.0,95470,Upi,Delivered
1647,17-04-2024,Pooja Singh,East,Rahul,Electronics,Mouse,5,31375,0.0,156875,Cash,Delivered
1648,21-05-2024,Unknown,West,Neha,Electronics,Laptop,4,15630,0.1,62520,Card,Pending
1649,03-01-2024,Meena Patel,East,Suresh,Electronics,Headphones,4,21185,0.1,84740,Cash,Delivered
1650,04-03-2024,Sunil,West,Rahul,Electronics,Smart Watch,2,44653,0.0,89306,Card,Delivered
1651,30-04-2024,Akash Verma,North,Neha,Electronics,Mobile Phone,6,6299,0.0,37794,Card,Pending
1652,28-03-2024,Akash Verma,South,Anita,Electronics,Smart Watch,5,41522,0.1,207610,Cash,Delivered
1653,15-06-2024,John Smith,West,Amit,Electronics,Router,1,36060,0.0,36060,Card,Delivered
1654,24-04-2024,Ravi Kumar,East,Rahul,Electronics,Laptop,3,10111,0.1,30333,Card,Delivered
1655,27-04-2024,John Smith,North,Rahul,Electronics,Keyboard,1,9362,0.1,9362,Cash,Delivered
1656,28-03-2024,Sunil,East,Amit,Electronics,Mobile Phone,4,21788,0.1,87152,Card,Pending
1657,01-03-2024,Unknown,north,Anita,Electronics,Smart Watch,4,51309,0.1,205236,Card,Pending
1658,06-01-2024,Ravi Kumar,South,Amit,Electronics,Router,5,27356,0.1,136780,Card,Pending
1659,01-09-2024,Unknown,South,Rahul,Home Decor,Table Lamp,3,21295,0.1,63885,Cash,Pending
1660,29-01-2024,Akash Verma,north,Neha,Electronics,Power Bank,2,52502,0.1,105004,Upi,Delivered
1661,01-09-2024,Ravi Kumar,South,Anita,Home Decor,Table Lamp,3,6858,0.1,20574,Upi,Delivered
1662,05-01-2024,John Smith,West,Neha,Appliances,Mixer Grinder,5,10945,0.1,54725,Net Banking,Delivered
1663,22-06-2024,Meena Patel,South,Neha,Furniture,Sofa Set,6,51408,0.0,308448,Card,Delivered
1664,20-05-2024,Ravi Kumar,North,Amit,Furniture,Sofa Set,5,2016,0.0,10080,Net Banking,Pending
1665,23-01-2024,Meena Patel,West,Neha,Home Decor,Table Lamp,5,4160,0.0,20800,Net Banking,Pending
1666,05-09-2024,Ravi Kumar,West,Suresh,Electronics,Router,2,27040,0.1,54080,Net Banking,Pending
1667,13-05-2024,Ravi Kumar,West,Rahul,Electronics,Laptop,5,48462,0.1,242310,Cash,Delivered
1668,05-07-2024,Unknown,East,Rahul,Electronics,Power Bank,6,31933,0.1,191598,Net Banking,Pending
1669,03-07-2024,Akash Verma,East,Neha,Furniture,Sofa Set,1,16356,0.0,16356,Card,Delivered
1670,23-02-2024,Ravi Kumar,South,Rahul,Furniture,Office Chair,4,16219,0.1,64876,Upi,Pending
1671,06-01-2024,Ravi Kumar,North,Rahul,Appliances,Mixer Grinder,4,5902,0.0,23608,Card,Delivered
1672,13-06-2024,Pooja Singh,north,Rahul,Electronics,Smart Watch,6,25248,0.1,151488,Upi,Pending
1673,23-02-2024,Unknown,north,Suresh,Home Decor,Table Lamp,2,41217,0.1,82434,Cash,Pending
1674,30-03-2024,Sunil,South,Suresh,Electronics,Power Bank,1,33243,0.1,33243,Cash,Delivered
1675,13-03-2024,Ravi Kumar,West,Anita,Electronics,Mobile Phone,3,40440,0.1,121320,Net Banking,Delivered
1676,23-01-2024,Sunil,North,Suresh,Electronics,Mobile Phone,6,15959,0.1,95754,Upi,Delivered
1677,11-04-2024,Pooja Singh,South,Amit,Electronics,Headphones,2,11458,0.1,22916,Cash,Delivered
1678,27-06-2024,Akash Verma,West,Neha,Home Decor,Table Lamp,4,51801,0.0,207204,Card,Delivered
1679,20-03-2024,Sunil,West,Amit,Electronics,Router,6,51963,0.0,311778,Upi,Delivered
1680,01-04-2024,John Smith,north,Anita,Electronics,Router,1,34128,0.1,34128,Upi,Pending
1681,05-04-2024,Pooja Singh,north,Rahul,Appliances,Mixer Grinder,3,17112,0.1,51336,Upi,Pending
1682,13-05-2024,Ravi Kumar,West,Neha,Electronics,Mobile Phone,5,24824,0.0,124120,Cash,Pending
1683,29-05-2024,Sunil,East,Anita,Electronics,Keyboard,4,41988,0.1,167952,Card,Pending
1684,17-02-2024,Meena Patel,West,Rahul,Furniture,Office Chair,5,44607,0.1,223035,Upi,Delivered
1685,01-09-2024,Pooja Singh,East,Anita,Home Decor,Table Lamp,6,48464,0.0,290784,Card,Pending
1686,29-02-2024,Akash Verma,South,Suresh,Electronics,Laptop,5,1472,0.1,7360,Card,Pending
1687,06-09-2024,Unknown,north,Neha,Electronics,Headphones,1,34703,0.0,34703,Upi,Delivered
1688,03-01-2024,Ravi Kumar,West,Anita,Electronics,Router,5,15182,0.1,75910,Cash,Pending
1689,23-01-2024,Sunil,East,Suresh,Furniture,Office Chair,6,40730,0.0,244380,Card,Pending
1690,26-03-2024,Meena Patel,West,Amit,Furniture,Sofa Set,3,24400,0.1,73200,Card,Pending
1691,13-04-2024,Akash Verma,East,Suresh,Furniture,Office Chair,5,25555,0.0,127775,Upi,Pending
1692,16-01-2024,Unknown,East,Anita,Electronics,Smart Watch,5,35066,0.0,175330,Net Banking,Pending
1693,06-04-2024,Sunil,North,Anita,Home Decor,Table Lamp,1,32369,0.1,32369,Upi,Pending
1694,25-02-2024,Unknown,West,Anita,Appliances,Mixer Grinder,3,20793,0.1,62379,Net Banking,Pending
1695,25-03-2024,Akash Verma,South,Neha,Electronics,Headphones,4,28625,0.0,114500,Net Banking,Pending
1696,13-03-2024,Pooja Singh,north,Neha,Appliances,Mixer Grinder,4,8827,0.1,35308,Card,Delivered
1697,27-01-2024,John Smith,North,Rahul,Furniture,Office Chair,4,19695,0.1,78780,Upi,Delivered
1698,25-04-2024,Ravi Kumar,East,Neha,Electronics,Mouse,3,6434,0.1,19302,Upi,Pending
1699,20-06-2024,Akash Verma,West,Rahul,Appliances,Mixer Grinder,5,38417,0.0,192085,Upi,Delivered
1700,03-10-2024,Akash Verma,South,Amit,Home Decor,Table Lamp,6,48933,0.1,293598,Card,Pending
1701,03-12-2024,Sunil,West,Rahul,Electronics,Mobile Phone,3,32329,0.1,96987,Card,Delivered
1702,02-03-2024,Sunil,South,Suresh,Electronics,Headphones,3,21577,0.0,64731,Card,Pending
1703,17-03-2024,Pooja Singh,West,Amit,Electronics,Laptop,3,48915,0.0,146745,Card,Delivered
1704,17-05-2024,Meena Patel,North,Amit,Electronics,Mouse,2,881,0.1,1762,Cash,Pending
1705,25-06-2024,Sunil,north,Suresh,Home Decor,Table Lamp,5,25013,0.0,125065,Net Banking,Delivered
1706,28-05-2024,Meena Patel,East,Neha,Electronics,Mouse,3,30019,0.0,90057,Net Banking,Delivered
1707,22-06-2024,Meena Patel,West,Amit,Electronics,Keyboard,1,30329,0.0,30329,Card,Pending
1708,03-04-2024,Pooja Singh,South,Suresh,Furniture,Sofa Set,5,15619,0.1,78095,Upi,Pending
1709,05-05-2024,Ravi Kumar,North,Rahul,Electronics,Mouse,2,40123,0.1,80246,Upi,Delivered
1710,13-04-2024,Ravi Kumar,East,Neha,Appliances,Mixer Grinder,3,10665,0.0,31995,Upi,Delivered
1711,15-03-2024,Meena Patel,North,Rahul,Electronics,Keyboard,5,4016,0.0,20080,Cash,Delivered
1712,02-10-2024,Meena Patel,north,Anita,Electronics,Keyboard,2,24757,0.1,49514,Upi,Delivered
1713,03-02-2024,Pooja Singh,north,Anita,Electronics,Smart Watch,5,4788,0.1,23940,Card,Delivered
1714,13-01-2024,John Smith,East,Amit,Electronics,Headphones,3,9850,0.0,29550,Net Banking,Delivered
1715,18-03-2024,Ravi Kumar,East,Rahul,Furniture,Office Chair,4,17776,0.0,71104,Upi,Pending
1716,05-09-2024,Pooja Singh,North,Neha,Electronics,Headphones,3,15264,0.0,45792,Net Banking,Pending
1717,29-02-2024,Akash Verma,East,Anita,Home Decor,Table Lamp,4,36587,0.1,146348,Cash,Delivered
1718,22-04-2024,John Smith,West,Suresh,Furniture,Sofa Set,3,32259,0.1,96777,Upi,Delivered
1719,06-04-2024,Unknown,West,Anita,Furniture,Office Chair,1,9604,0.1,9604,Net Banking,Delivered
1720,23-04-2024,Unknown,South,Anita,Electronics,Keyboard,1,17774,0.1,17774,Cash,Pending
1721,21-02-2024,Meena Patel,West,Rahul,Home Decor,Table Lamp,3,29926,0.0,89778,Upi,Pending
1722,20-01-2024,Akash Verma,West,Anita,Electronics,Power Bank,3,14589,0.1,43767,Upi,Delivered
1723,25-04-2024,Sunil,West,Amit,Home Decor,Table Lamp,2,23415,0.0,46830,Card,Delivered
1724,13-06-2024,Akash Verma,South,Rahul,Electronics,Smart Watch,4,2678,0.0,10712,Net Banking,Delivered
1725,05-06-2024,Meena Patel,South,Rahul,Electronics,Headphones,5,26855,0.1,134275,Net Banking,Delivered
1726,14-01-2024,Akash Verma,South,Rahul,Furniture,Sofa Set,3,28776,0.1,86328,Card,Delivered
1727,03-07-2024,Ravi Kumar,West,Amit,Home Decor,Table Lamp,6,44099,0.1,264594,Upi,Delivered
1728,14-05-2024,Pooja Singh,North,Neha,Furniture,Office Chair,2,10173,0.1,20346,Card,Delivered
1729,04-06-2024,Sunil,West,Anita,Electronics,Router,1,17094,0.0,17094,Card,Pending
1730,02-02-2024,Unknown,West,Amit,Appliances,Mixer Grinder,1,28465,0.1,28465,Card,Delivered
1731,06-02-2024,John Smith,South,Anita,Electronics,Mouse,2,23938,0.0,47876,Card,Delivered
1732,15-06-2024,Pooja Singh,East,Amit,Electronics,Mobile Phone,2,54928,0.1,109856,Card,Pending
1733,05-02-2024,Ravi Kumar,North,Rahul,Furniture,Sofa Set,1,43639,0.0,43639,Net Banking,Pending
1734,30-04-2024,John Smith,East,Anita,Electronics,Mobile Phone,2,20044,0.1,40088,Net Banking,Delivered
1735,24-04-2024,Sunil,South,Amit,Electronics,Headphones,4,17815,0.0,71260,Cash,Pending
1736,04-05-2024,Ravi Kumar,West,Suresh,Electronics,Headphones,2,8154,0.0,16308,Card,Pending
1737,13-03-2024,Pooja Singh,South,Anita,Electronics,Mobile Phone,5,41608,0.0,208040,Card,Pending
1738,01-02-2024,Unknown,North,Anita,Furniture,Office Chair,3,1444,0.1,4332,Upi,Delivered
1739,23-03-2024,Unknown,East,Anita,Electronics,Keyboard,5,2555,0.0,12775,Cash,Pending
1740,18-03-2024,Sunil,South,Suresh,Furniture,Sofa Set,6,35031,0.0,210186,Card,Delivered
1741,21-04-2024,Sunil,north,Anita,Home Decor,Table Lamp,4,5974,0.0,23896,Net Banking,Pending
1742,03-09-2024,Ravi Kumar,South,Neha,Electronics,Mouse,2,20514,0.1,41028,Net Banking,Delivered
1743,17-04-2024,Pooja Singh,West,Rahul,Appliances,Mixer Grinder,4,45504,0.1,182016,Upi,Delivered
1744,18-04-2024,Sunil,West,Rahul,Electronics,Laptop,2,52552,0.1,105104,Net Banking,Delivered
1745,02-11-2024,Unknown,South,Rahul,Electronics,Power Bank,5,12816,0.0,64080,Card,Delivered
1746,27-03-2024,John Smith,North,Rahul,Appliances,Mixer Grinder,3,22155,0.0,66465,Net Banking,Delivered
1747,19-02-2024,Ravi Kumar,South,Amit,Appliances,Mixer Grinder,5,53734,0.1,268670,Upi,Pending
1748,24-02-2024,Ravi Kumar,South,Rahul,Electronics,Headphones,1,53446,0.0,53446,Card,Delivered
1749,03-03-2024,Meena Patel,North,Rahul,Electronics,Keyboard,6,45916,0.0,275496,Card,Delivered
1750,22-03-2024,John Smith,East,Rahul,Electronics,Mobile Phone,2,45935,0.1,91870,Card,Delivered
1751,04-05-2024,Meena Patel,West,Rahul,Electronics,Mouse,1,36468,0.0,36468,Net Banking,Pending
1752,03-05-2024,Sunil,East,Anita,Electronics,Mouse,1,15578,0.0,15578,Card,Pending
1753,24-01-2024,Unknown,East,Rahul,Electronics,Router,6,11471,0.0,68826,Card,Pending
1754,02-07-2024,Pooja Singh,East,Anita,Electronics,Mobile Phone,1,6740,0.1,6740,Net Banking,Pending
1755,05-10-2024,Unknown,South,Neha,Electronics,Laptop,5,19526,0.1,97630,Cash,Delivered
1756,05-01-2024,Pooja Singh,East,Neha,Furniture,Sofa Set,4,28995,0.1,115980,Upi,Delivered
1757,29-04-2024,Ravi Kumar,West,Rahul,Electronics,Mouse,5,10270,0.1,51350,Card,Pending
1758,16-06-2024,Ravi Kumar,East,Suresh,Electronics,Headphones,3,47345,0.0,142035,Card,Pending
1759,25-04-2024,John Smith,South,Suresh,Electronics,Router,4,45492,0.1,181968,Net Banking,Pending
1760,21-05-2024,Unknown,North,Rahul,Electronics,Laptop,4,22918,0.1,91672,Upi,Delivered
1761,06-07-2024,Unknown,North,Neha,Electronics,Router,1,4211,0.0,4211,Upi,Pending
